[2025-07-20 15:31:25] ============================================================
[2025-07-20 15:31:25] INACTIVE PLAYER IMAGE CLEANUP
[2025-07-20 15:31:25] ============================================================
[2025-07-20 15:31:25] 
1. Scanning player images...
[2025-07-20 15:31:25] Found 0 images in american_football
[2025-07-20 15:31:25] Found 0 images in australian_football
[2025-07-20 15:31:25] Found 1395 images in baseball
[2025-07-20 15:31:25] Found 937 images in basketball
[2025-07-20 15:31:25] Found 22 images in darts
[2025-07-20 15:31:25] Found 0 images in golf
[2025-07-20 15:31:25] Found 1335 images in ice_hockey
[2025-07-20 15:31:25] Found 1960 images in mma
[2025-07-20 15:31:25] Found 23 images in motorsport
[2025-07-20 15:31:25] Found 6419 images in soccer
[2025-07-20 15:31:25] Found 45 images in tennis
[2025-07-20 15:31:25] 
2. Processing each sport...
[2025-07-20 15:31:25] 
==================================================
[2025-07-20 15:31:25] CLEANING SPORT: baseball
[2025-07-20 15:31:25] ==================================================
[2025-07-20 15:31:25] ⚠️  BASEBALL player data not available in API-Sports
[2025-07-20 15:31:58] 🗑️  Deleted: daniel.png (daniel)
[2025-07-20 15:31:58] 🗑️  Deleted: daniel_munie.png (daniel_munie)
[2025-07-20 15:31:58] 🗑️  Deleted: emmanuel_ochoa.png (emmanuel_ochoa)
[2025-07-20 15:31:58] 🗑️  Deleted: hernán_lópez.png (hernán_lópez)
[2025-07-20 15:31:58] 🗑️  Deleted: jackson_yueill.png (jackson_yueill)
[2025-07-20 15:31:58] 🗑️  Deleted: jamar_ricketts.png (jamar_ricketts)
[2025-07-20 15:31:58] 🗑️  Deleted: james_beason.png (james_beason)
[2025-07-20 15:31:58] 🗑️  Deleted: john_skahan.png (john_skahan)
[2025-07-20 15:31:58] 🗑️  Deleted: jt_marcinkowski.png (jt_marcinkowski)
[2025-07-20 15:31:58] 🗑️  Deleted: nikolas_tsakiris.png (nikolas_tsakiris)
[2025-07-20 15:31:58] 🗑️  Deleted: oscar_verhoeven.png (oscar_verhoeven)
[2025-07-20 15:31:58] 🗑️  Deleted: ousseni_bouda.png (ousseni_bouda)
[2025-07-20 15:31:58] 🗑️  Deleted: paul_marie.png (paul_marie)
[2025-07-20 15:31:58] 🗑️  Deleted: preston_judd.png (preston_judd)
[2025-07-20 15:31:58] 🗑️  Deleted: rodrigues.png (rodrigues)
[2025-07-20 15:31:58] 🗑️  Deleted: tommy_thompson.png (tommy_thompson)
[2025-07-20 15:31:58] 🗑️  Deleted: vítor_costa.png (vítor_costa)
[2025-07-20 15:31:58] 🗑️  Deleted: william_jacob_richmond.png (william_jacob_richmond)
[2025-07-20 15:31:58] 🗑️  Deleted: william_yarbrough.png (william_yarbrough)
[2025-07-20 15:31:59] 🗑️  Deleted: cyriaque_kalou_irié.png (cyriaque_kalou_irié)
[2025-07-20 15:31:59] 🗑️  Deleted: d_kyereh.png (d_kyereh)
[2025-07-20 15:31:59] 🗑️  Deleted: d_scherhant.png (d_scherhant)
[2025-07-20 15:31:59] 🗑️  Deleted: e_dinkçi.png (e_dinkçi)
[2025-07-20 15:31:59] 🗑️  Deleted: f_muslija.png (f_muslija)
[2025-07-20 15:31:59] 🗑️  Deleted: f_rüdlin.png (f_rüdlin)
[2025-07-20 15:31:59] 🗑️  Deleted: h_siquet.png (h_siquet)
[2025-07-20 15:31:59] 🗑️  Deleted: j_adamu.png (j_adamu)
[2025-07-20 15:31:59] 🗑️  Deleted: j_jantunen.png (j_jantunen)
[2025-07-20 15:31:59] 🗑️  Deleted: j_manzambi.png (j_manzambi)
[2025-07-20 15:31:59] 🗑️  Deleted: k_ezekwem.png (k_ezekwem)
[2025-07-20 15:31:59] 🗑️  Deleted: l_holer.png (l_holer)
[2025-07-20 15:31:59] 🗑️  Deleted: m_gregoritsch.png (m_gregoritsch)
[2025-07-20 15:31:59] 🗑️  Deleted: m_gulde.png (m_gulde)
[2025-07-20 15:31:59] 🗑️  Deleted: m_philipp.png (m_philipp)
[2025-07-20 15:31:59] 🗑️  Deleted: n_sauter.png (n_sauter)
[2025-07-20 15:31:59] 🗑️  Deleted: n_weißhaupt.png (n_weißhaupt)
[2025-07-20 15:31:59] 🗑️  Deleted: p_osterhage.png (p_osterhage)
[2025-07-20 15:31:59] 🗑️  Deleted: r_dōan.png (r_dōan)
[2025-07-20 15:31:59] 🗑️  Deleted: yann_sturm.png (yann_sturm)
[2025-07-20 15:31:59] 🗑️  Deleted: albert_rusnak.png (albert_rusnak)
[2025-07-20 15:31:59] 🗑️  Deleted: alex_roldan.png (alex_roldan)
[2025-07-20 15:31:59] 🗑️  Deleted: andrew_thomas.png (andrew_thomas)
[2025-07-20 15:31:59] 🗑️  Deleted: brian_schmetzer.png (brian_schmetzer)
[2025-07-20 15:31:59] 🗑️  Deleted: cody_baker.png (cody_baker)
[2025-07-20 15:31:59] 🗑️  Deleted: cristian_roldan.png (cristian_roldan)
[2025-07-20 15:31:59] 🗑️  Deleted: daniel_leyva.png (daniel_leyva)
[2025-07-20 15:31:59] 🗑️  Deleted: danny_musovski.png (danny_musovski)
[2025-07-20 15:31:59] 🗑️  Deleted: dylan_teves.png (dylan_teves)
[2025-07-20 15:31:59] 🗑️  Deleted: georgi_minoungou.png (georgi_minoungou)
[2025-07-20 15:31:59] 🗑️  Deleted: jackson_ragen.png (jackson_ragen)
[2025-07-20 15:31:59] 🗑️  Deleted: jacob_castro.png (jacob_castro)
[2025-07-20 15:31:59] 🗑️  Deleted: jesús_ferreira.png (jesús_ferreira)
[2025-07-20 15:31:59] 🗑️  Deleted: jon_bell.png (jon_bell)
[2025-07-20 15:31:59] 🗑️  Deleted: jordan_morris.png (jordan_morris)
[2025-07-20 15:31:59] 🗑️  Deleted: joshua_atencio.png (joshua_atencio)
[2025-07-20 15:31:59] 🗑️  Deleted: joão_paulo_mior.png (joão_paulo_mior)
[2025-07-20 15:31:59] 🗑️  Deleted: kee-hee_kim.png (kee-hee_kim)
[2025-07-20 15:31:59] 🗑️  Deleted: léo_chú.png (léo_chú)
[2025-07-20 15:31:59] 🗑️  Deleted: nathan.png (nathan)
[2025-07-20 15:31:59] 🗑️  Deleted: nouhou_tolo.png (nouhou_tolo)
[2025-07-20 15:31:59] 🗑️  Deleted: obed_vargas.png (obed_vargas)
[2025-07-20 15:31:59] 🗑️  Deleted: paul_rothrock.png (paul_rothrock)
[2025-07-20 15:31:59] 🗑️  Deleted: pedro_de_la_vega.png (pedro_de_la_vega)
[2025-07-20 15:31:59] 🗑️  Deleted: reed_baker-whiting.png (reed_baker-whiting)
[2025-07-20 15:31:59] 🗑️  Deleted: sota_kitahara.png (sota_kitahara)
[2025-07-20 15:31:59] 🗑️  Deleted: stefan_frei.png (stefan_frei)
[2025-07-20 15:31:59] 🗑️  Deleted: yeimar_gómez.png (yeimar_gómez)
[2025-07-20 15:31:59] 🗑️  Deleted: adrià_pedrosa.png (adrià_pedrosa)
[2025-07-20 15:31:59] 🗑️  Deleted: akor_adams.png (akor_adams)
[2025-07-20 15:31:59] 🗑️  Deleted: albert_sambi_lokonga.png (albert_sambi_lokonga)
[2025-07-20 15:31:59] 🗑️  Deleted: a_véliz.png (a_véliz)
[2025-07-20 15:31:59] 🗑️  Deleted: b_soumaré.png (b_soumaré)
[2025-07-20 15:31:59] 🗑️  Deleted: chidera_ejuke.png (chidera_ejuke)
[2025-07-20 15:31:59] 🗑️  Deleted: djibril_sow.png (djibril_sow)
[2025-07-20 15:31:59] 🗑️  Deleted: dodi_lukebakio.png (dodi_lukebakio)
[2025-07-20 15:31:59] 🗑️  Deleted: e_lamela.png (e_lamela)
[2025-07-20 15:31:59] 🗑️  Deleted: gonzalo_montiel.png (gonzalo_montiel)
[2025-07-20 15:31:59] 🗑️  Deleted: h_mejbri.png (h_mejbri)
[2025-07-20 15:31:59] 🗑️  Deleted: ibrahima_sow.png (ibrahima_sow)
[2025-07-20 15:31:59] 🗑️  Deleted: isaac_romero.png (isaac_romero)
[2025-07-20 15:31:59] 🗑️  Deleted: jesús_navas.png (jesús_navas)
[2025-07-20 15:31:59] 🗑️  Deleted: joaquín_caparrós.png (joaquín_caparrós)
[2025-07-20 15:31:59] 🗑️  Deleted: josé_mateo_mejía_piedrahita.png (josé_mateo_mejía_piedrahita)
[2025-07-20 15:31:59] 🗑️  Deleted: josé_ángel_carmona.png (josé_ángel_carmona)
[2025-07-20 15:31:59] 🗑️  Deleted: juanlu.png (juanlu)
[2025-07-20 15:31:59] 🗑️  Deleted: kike_salas.png (kike_salas)
[2025-07-20 15:31:59] 🗑️  Deleted: k_ịheanachọ.png (k_ịheanachọ)
[2025-07-20 15:31:59] 🗑️  Deleted: loïc_badé.png (loïc_badé)
[2025-07-20 15:31:59] 🗑️  Deleted: lucien_agoumé.png (lucien_agoumé)
[2025-07-20 15:31:59] 🗑️  Deleted: l_augustinsson.png (l_augustinsson)
[2025-07-20 15:31:59] 🗑️  Deleted: marcão.png (marcão)
[2025-07-20 15:31:59] 🗑️  Deleted: miguel_capi.png (miguel_capi)
[2025-07-20 15:31:59] 🗑️  Deleted: m_díaz.png (m_díaz)
[2025-07-20 15:31:59] 🗑️  Deleted: nemanja_gudelj.png (nemanja_gudelj)
[2025-07-20 15:31:59] 🗑️  Deleted: oliver_torres.png (oliver_torres)
[2025-07-20 15:31:59] 🗑️  Deleted: oscar_rodríguez.png (oscar_rodríguez)
[2025-07-20 15:31:59] 🗑️  Deleted: peque.png (peque)
[2025-07-20 15:31:59] 🗑️  Deleted: rafa_mir.png (rafa_mir)
[2025-07-20 15:31:59] 🗑️  Deleted: ruben_vargas.png (ruben_vargas)
[2025-07-20 15:31:59] 🗑️  Deleted: saúl.png (saúl)
[2025-07-20 15:31:59] 🗑️  Deleted: sergio_ramos.png (sergio_ramos)
[2025-07-20 15:31:59] 🗑️  Deleted: suso.png (suso)
[2025-07-20 15:31:59] 🗑️  Deleted: tanguy_nianzou.png (tanguy_nianzou)
[2025-07-20 15:31:59] 🗑️  Deleted: t_delaney.png (t_delaney)
[2025-07-20 15:31:59] 🗑️  Deleted: v_barco.png (v_barco)
[2025-07-20 15:31:59] 🗑️  Deleted: xavi_sintes.png (xavi_sintes)
[2025-07-20 15:31:59] 🗑️  Deleted: álvaro_fernández.png (álvaro_fernández)
[2025-07-20 15:31:59] 🗑️  Deleted: álvaro_garcía.png (álvaro_garcía)
[2025-07-20 15:31:59] 🗑️  Deleted: ørjan_nyland.png (ørjan_nyland)
[2025-07-20 15:31:59] 🗑️  Deleted: alisson_santana.png (alisson_santana)
[2025-07-20 15:31:59] 🗑️  Deleted: a_totovytskyi.png (a_totovytskyi)
[2025-07-20 15:31:59] 🗑️  Deleted: danylo_udod.png (danylo_udod)
[2025-07-20 15:31:59] 🗑️  Deleted: denys_barchenko.png (denys_barchenko)
[2025-07-20 15:31:59] 🗑️  Deleted: d_topalov.png (d_topalov)
[2025-07-20 15:31:59] 🗑️  Deleted: e_kozik.png (e_kozik)
[2025-07-20 15:31:59] 🗑️  Deleted: g_gocholeishvili.png (g_gocholeishvili)
[2025-07-20 15:31:59] 🗑️  Deleted: i_petryak.png (i_petryak)
[2025-07-20 15:31:59] 🗑️  Deleted: k_kelsy.png (k_kelsy)
[2025-07-20 15:31:59] 🗑️  Deleted: k_sigeev.png (k_sigeev)
[2025-07-20 15:31:59] 🗑️  Deleted: k_toirov.png (k_toirov)
[2025-07-20 15:31:59] 🗑️  Deleted: l_latsabidze.png (l_latsabidze)
[2025-07-20 15:31:59] 🗑️  Deleted: l_traoré.png (l_traoré)
[2025-07-20 15:31:59] 🗑️  Deleted: newertton.png (newertton)
[2025-07-20 15:31:59] 🗑️  Deleted: o_ocheretko.png (o_ocheretko)
[2025-07-20 15:31:59] 🗑️  Deleted: pedrinho.png (pedrinho)
[2025-07-20 15:31:59] 🗑️  Deleted: r_savchenko.png (r_savchenko)
[2025-07-20 15:31:59] 🗑️  Deleted: v_kravets.png (v_kravets)
[2025-07-20 15:31:59] 🗑️  Deleted: yevhen_yanovich.png (yevhen_yanovich)
[2025-07-20 15:31:59] 🗑️  Deleted: y_rakitskyi.png (y_rakitskyi)
[2025-07-20 15:31:59] 🗑️  Deleted: ademide_solanke.png (ademide_solanke)
[2025-07-20 15:31:59] 🗑️  Deleted: a_greene.png (a_greene)
[2025-07-20 15:31:59] 🗑️  Deleted: c_noonan.png (c_noonan)
[2025-07-20 15:31:59] 🗑️  Deleted: d_grant.png (d_grant)
[2025-07-20 15:31:59] 🗑️  Deleted: f_turley.png (f_turley)
[2025-07-20 15:31:59] 🗑️  Deleted: goodness_ogbanna.png (goodness_ogbanna)
[2025-07-20 15:31:59] 🗑️  Deleted: g_burke.png (g_burke)
[2025-07-20 15:31:59] 🗑️  Deleted: j_oaposenioreillyoapossullivan.png (j_oaposenioreillyoapossullivan)
[2025-07-20 15:31:59] 🗑️  Deleted: matthew_britton.png (matthew_britton)
[2025-07-20 15:31:59] 🗑️  Deleted: max_kovaleskis.png (max_kovaleskis)
[2025-07-20 15:31:59] 🗑️  Deleted: m_leddy.png (m_leddy)
[2025-07-20 15:31:59] 🗑️  Deleted: m_mcnulty.png (m_mcnulty)
[2025-07-20 15:31:59] 🗑️  Deleted: m_noonan.png (m_noonan)
[2025-07-20 15:31:59] 🗑️  Deleted: n_razi.png (n_razi)
[2025-07-20 15:31:59] 🗑️  Deleted: r_gaffney.png (r_gaffney)
[2025-07-20 15:31:59] 🗑️  Deleted: r_towell.png (r_towell)
[2025-07-20 15:31:59] 🗑️  Deleted: s_jonescarey.png (s_jonescarey)
[2025-07-20 15:31:59] 🗑️  Deleted: s_kavanagh.png (s_kavanagh)
[2025-07-20 15:31:59] 🗑️  Deleted: victor_ozhianvuna.png (victor_ozhianvuna)
[2025-07-20 15:31:59] 🗑️  Deleted: z_reddy.png (z_reddy)
[2025-07-20 15:31:59] 🗑️  Deleted: a_dumitrescu.png (a_dumitrescu)
[2025-07-20 15:31:59] 🗑️  Deleted: a_ousou.png (a_ousou)
[2025-07-20 15:31:59] 🗑️  Deleted: dan_kohout.png (dan_kohout)
[2025-07-20 15:31:59] 🗑️  Deleted: d_teah.png (d_teah)
[2025-07-20 15:31:59] 🗑️  Deleted: d_toula.png (d_toula)
[2025-07-20 15:31:59] 🗑️  Deleted: i_schranz.png (i_schranz)
[2025-07-20 15:31:59] 🗑️  Deleted: j_kolísek.png (j_kolísek)
[2025-07-20 15:31:59] 🗑️  Deleted: j_sirotník.png (j_sirotník)
[2025-07-20 15:31:59] 🗑️  Deleted: j_trédl.png (j_trédl)
[2025-07-20 15:31:59] 🗑️  Deleted: m_chytil.png (m_chytil)
[2025-07-20 15:31:59] 🗑️  Deleted: m_naskos.png (m_naskos)
[2025-07-20 15:31:59] 🗑️  Deleted: m_tijani.png (m_tijani)
[2025-07-20 15:31:59] 🗑️  Deleted: m_škoda.png (m_škoda)
[2025-07-20 15:31:59] 🗑️  Deleted: p_ševčík.png (p_ševčík)
[2025-07-20 15:31:59] 🗑️  Deleted: s_jovanoski.png (s_jovanoski)
[2025-07-20 15:31:59] 🗑️  Deleted: s_sinyan.png (s_sinyan)
[2025-07-20 15:31:59] 🗑️  Deleted: s_tecl.png (s_tecl)
[2025-07-20 15:31:59] 🗑️  Deleted: t_chorý.png (t_chorý)
[2025-07-20 15:31:59] 🗑️  Deleted: v_kušej.png (v_kušej)
[2025-07-20 15:31:59] 🗑️  Deleted: v_perišić.png (v_perišić)
[2025-07-20 15:31:59] 🗑️  Deleted: b_spáčil.png (b_spáčil)
[2025-07-20 15:31:59] 🗑️  Deleted: d_ignatenko.png (d_ignatenko)
[2025-07-20 15:31:59] 🗑️  Deleted: d_murar.png (d_murar)
[2025-07-20 15:31:59] 🗑️  Deleted: d_strelec.png (d_strelec)
[2025-07-20 15:31:59] 🗑️  Deleted: f_lichý.png (f_lichý)
[2025-07-20 15:31:59] 🗑️  Deleted: g_rodrigues.png (g_rodrigues)
[2025-07-20 15:31:59] 🗑️  Deleted: i_metsoko.png (i_metsoko)
[2025-07-20 15:31:59] 🗑️  Deleted: j_kankava.png (j_kankava)
[2025-07-20 15:31:59] 🗑️  Deleted: j_zmrhal.png (j_zmrhal)
[2025-07-20 15:31:59] 🗑️  Deleted: k_savvidīs.png (k_savvidīs)
[2025-07-20 15:31:59] 🗑️  Deleted: m_boledovič.png (m_boledovič)
[2025-07-20 15:31:59] 🗑️  Deleted: m_borjan.png (m_borjan)
[2025-07-20 15:31:59] 🗑️  Deleted: m_spišák.png (m_spišák)
[2025-07-20 15:31:59] 🗑️  Deleted: r_ibrahim.png (r_ibrahim)
[2025-07-20 15:31:59] 🗑️  Deleted: r_križan.png (r_križan)
[2025-07-20 15:31:59] 🗑️  Deleted: r_mak.png (r_mak)
[2025-07-20 15:31:59] 🗑️  Deleted: r_tománek.png (r_tománek)
[2025-07-20 15:31:59] 🗑️  Deleted: s_risvanis.png (s_risvanis)
[2025-07-20 15:31:59] 🗑️  Deleted: s_zuberu.png (s_zuberu)
[2025-07-20 15:31:59] 🗑️  Deleted: tomáš_marušin.png (tomáš_marušin)
[2025-07-20 15:31:59] 🗑️  Deleted: imanol_alguacil.png (imanol_alguacil)
[2025-07-20 15:31:59] 🗑️  Deleted: aaron_ramsdale.png (aaron_ramsdale)
[2025-07-20 15:31:59] 🗑️  Deleted: adam_lallana.png (adam_lallana)
[2025-07-20 15:31:59] 🗑️  Deleted: albert_grønbæk.png (albert_grønbæk)
[2025-07-20 15:31:59] 🗑️  Deleted: alex_mccarthy.png (alex_mccarthy)
[2025-07-20 15:31:59] 🗑️  Deleted: armel_bella-kotchap.png (armel_bella-kotchap)
[2025-07-20 15:31:59] 🗑️  Deleted: a_grønbæk.png (a_grønbæk)
[2025-07-20 15:31:59] 🗑️  Deleted: a_lallana.png (a_lallana)
[2025-07-20 15:31:59] 🗑️  Deleted: cameron_archer.png (cameron_archer)
[2025-07-20 15:31:59] 🗑️  Deleted: charlie_taylor.png (charlie_taylor)
[2025-07-20 15:31:59] 🗑️  Deleted: chimuanya_ugochukwu.png (chimuanya_ugochukwu)
[2025-07-20 15:31:59] 🗑️  Deleted: c_adams.png (c_adams)
[2025-07-20 15:31:59] 🗑️  Deleted: c_alcaraz.png (c_alcaraz)
[2025-07-20 15:31:59] 🗑️  Deleted: d_ballard.png (d_ballard)
[2025-07-20 15:31:59] 🗑️  Deleted: d_ćaletacar.png (d_ćaletacar)
[2025-07-20 15:31:59] 🗑️  Deleted: flynn_downes.png (flynn_downes)
[2025-07-20 15:31:59] 🗑️  Deleted: jack_stephens.png (jack_stephens)
[2025-07-20 15:31:59] 🗑️  Deleted: james_bree.png (james_bree)
[2025-07-20 15:31:59] 🗑️  Deleted: jan_bednarek.png (jan_bednarek)
[2025-07-20 15:31:59] 🗑️  Deleted: joe_aribo.png (joe_aribo)
[2025-07-20 15:31:59] 🗑️  Deleted: joe_lumley.png (joe_lumley)
[2025-07-20 15:31:59] 🗑️  Deleted: juan_larios.png (juan_larios)
[2025-07-20 15:31:59] 🗑️  Deleted: j_meghoma.png (j_meghoma)
[2025-07-20 15:31:59] 🗑️  Deleted: j_rothwell.png (j_rothwell)
[2025-07-20 15:31:59] 🗑️  Deleted: kamaldeen_sulemana.png (kamaldeen_sulemana)
[2025-07-20 15:31:59] 🗑️  Deleted: kyle_walker-peters.png (kyle_walker-peters)
[2025-07-20 15:31:59] 🗑️  Deleted: k_sulemana.png (k_sulemana)
[2025-07-20 15:31:59] 🗑️  Deleted: k_walkerpeters.png (k_walkerpeters)
[2025-07-20 15:31:59] 🗑️  Deleted: lyanco.png (lyanco)
[2025-07-20 15:31:59] 🗑️  Deleted: l_ugochukwu.png (l_ugochukwu)
[2025-07-20 15:31:59] 🗑️  Deleted: mateus_fernandes.png (mateus_fernandes)
[2025-07-20 15:31:59] 🗑️  Deleted: m_cornet.png (m_cornet)
[2025-07-20 15:31:59] 🗑️  Deleted: m_lis.png (m_lis)
[2025-07-20 15:31:59] 🗑️  Deleted: nathan_wood.png (nathan_wood)
[2025-07-20 15:31:59] 🗑️  Deleted: n_lawrence.png (n_lawrence)
[2025-07-20 15:31:59] 🗑️  Deleted: paul_onuachu.png (paul_onuachu)
[2025-07-20 15:31:59] 🗑️  Deleted: p_onuachu.png (p_onuachu)
[2025-07-20 15:31:59] 🗑️  Deleted: ross_stewart.png (ross_stewart)
[2025-07-20 15:31:59] 🗑️  Deleted: ryan_fraser.png (ryan_fraser)
[2025-07-20 15:31:59] 🗑️  Deleted: ryan_manning.png (ryan_manning)
[2025-07-20 15:31:59] 🗑️  Deleted: s_amoameyaw.png (s_amoameyaw)
[2025-07-20 15:31:59] 🗑️  Deleted: s_armstrong.png (s_armstrong)
[2025-07-20 15:31:59] 🗑️  Deleted: s_mara.png (s_mara)
[2025-07-20 15:31:59] 🗑️  Deleted: taylor_harwood-bellis.png (taylor_harwood-bellis)
[2025-07-20 15:31:59] 🗑️  Deleted: tyler-jay_dibling.png (tyler-jay_dibling)
[2025-07-20 15:31:59] 🗑️  Deleted: welington_santos.png (welington_santos)
[2025-07-20 15:31:59] 🗑️  Deleted: will_smallbone.png (will_smallbone)
[2025-07-20 15:31:59] 🗑️  Deleted: yukinari_sugawara.png (yukinari_sugawara)
[2025-07-20 15:31:59] 🗑️  Deleted: a_karabec.png (a_karabec)
[2025-07-20 15:31:59] 🗑️  Deleted: a_rrahmani.png (a_rrahmani)
[2025-07-20 15:31:59] 🗑️  Deleted: d_kaštánek.png (d_kaštánek)
[2025-07-20 15:31:59] 🗑️  Deleted: d_rus.png (d_rus)
[2025-07-20 15:31:59] 🗑️  Deleted: e_krasniqi.png (e_krasniqi)
[2025-07-20 15:31:59] 🗑️  Deleted: f_nalezinek.png (f_nalezinek)
[2025-07-20 15:31:59] 🗑️  Deleted: i_tuci.png (i_tuci)
[2025-07-20 15:31:59] 🗑️  Deleted: j_kuchta.png (j_kuchta)
[2025-07-20 15:31:59] 🗑️  Deleted: j_pešek.png (j_pešek)
[2025-07-20 15:31:59] 🗑️  Deleted: l_haraslín.png (l_haraslín)
[2025-07-20 15:31:59] 🗑️  Deleted: l_krejčí.png (l_krejčí)
[2025-07-20 15:31:59] 🗑️  Deleted: l_sadílek.png (l_sadílek)
[2025-07-20 15:31:59] 🗑️  Deleted: m_kofod_andersen.png (m_kofod_andersen)
[2025-07-20 15:31:59] 🗑️  Deleted: m_ševčík.png (m_ševčík)
[2025-07-20 15:31:59] 🗑️  Deleted: q_laçi.png (q_laçi)
[2025-07-20 15:31:59] 🗑️  Deleted: roman_horák.png (roman_horák)
[2025-07-20 15:31:59] 🗑️  Deleted: r_mokrovics.png (r_mokrovics)
[2025-07-20 15:31:59] 🗑️  Deleted: t_schánělec.png (t_schánělec)
[2025-07-20 15:31:59] 🗑️  Deleted: v_birmančević.png (v_birmančević)
[2025-07-20 15:31:59] 🗑️  Deleted: v_olatunji.png (v_olatunji)
[2025-07-20 15:31:59] 🗑️  Deleted: a_fatawu.png (a_fatawu)
[2025-07-20 15:31:59] 🗑️  Deleted: biel.png (biel)
[2025-07-20 15:31:59] 🗑️  Deleted: bruno_ramos.png (bruno_ramos)
[2025-07-20 15:31:59] 🗑️  Deleted: diogo_pinto.png (diogo_pinto)
[2025-07-20 15:31:59] 🗑️  Deleted: diogo_travassos.png (diogo_travassos)
[2025-07-20 15:31:59] 🗑️  Deleted: dário_essugo.png (dário_essugo)
[2025-07-20 15:31:59] 🗑️  Deleted: gabriel_silva.png (gabriel_silva)
[2025-07-20 15:31:59] 🗑️  Deleted: jovane_cabral.png (jovane_cabral)
[2025-07-20 15:31:59] 🗑️  Deleted: joão_muniz.png (joão_muniz)
[2025-07-20 15:31:59] 🗑️  Deleted: kauã_oliveira.png (kauã_oliveira)
[2025-07-20 15:31:59] 🗑️  Deleted: k_koindredi.png (k_koindredi)
[2025-07-20 15:31:59] 🗑️  Deleted: luís_neto.png (luís_neto)
[2025-07-20 15:31:59] 🗑️  Deleted: miguel_menino.png (miguel_menino)
[2025-07-20 15:31:59] 🗑️  Deleted: m_edwards.png (m_edwards)
[2025-07-20 15:31:59] 🗑️  Deleted: rafael_silva.png (rafael_silva)
[2025-07-20 15:31:59] 🗑️  Deleted: rodrigo_ribeiro.png (rodrigo_ribeiro)
[2025-07-20 15:31:59] 🗑️  Deleted: samuel_justo.png (samuel_justo)
[2025-07-20 15:31:59] 🗑️  Deleted: s_coates.png (s_coates)
[2025-07-20 15:31:59] 🗑️  Deleted: trincão.png (trincão)
[2025-07-20 15:31:59] 🗑️  Deleted: v_gyokeres.png (v_gyokeres)
[2025-07-20 15:31:59] 🗑️  Deleted: alan_izaguirre.png (alan_izaguirre)
[2025-07-20 15:31:59] 🗑️  Deleted: alenis_vargas.png (alenis_vargas)
[2025-07-20 15:31:59] 🗑️  Deleted: andreu_fontas.png (andreu_fontas)
[2025-07-20 15:31:59] 🗑️  Deleted: chris_rindov.png (chris_rindov)
[2025-07-20 15:31:59] 🗑️  Deleted: daniel_salloi.png (daniel_salloi)
[2025-07-20 15:31:59] 🗑️  Deleted: dany_valencia.png (dany_valencia)
[2025-07-20 15:31:59] 🗑️  Deleted: erik_thommy.png (erik_thommy)
[2025-07-20 15:31:59] 🗑️  Deleted: jacob_davis.png (jacob_davis)
[2025-07-20 15:31:59] 🗑️  Deleted: joaquín_fernández.png (joaquín_fernández)
[2025-07-20 15:31:59] 🗑️  Deleted: johnny_russell.png (johnny_russell)
[2025-07-20 15:31:59] 🗑️  Deleted: john_pulskamp.png (john_pulskamp)
[2025-07-20 15:31:59] 🗑️  Deleted: khiry_shelton.png (khiry_shelton)
[2025-07-20 15:31:59] 🗑️  Deleted: logan_ndenbe.png (logan_ndenbe)
[2025-07-20 15:31:59] 🗑️  Deleted: memo_rodriguez.png (memo_rodriguez)
[2025-07-20 15:31:59] 🗑️  Deleted: nemanja_radoja.png (nemanja_radoja)
[2025-07-20 15:31:59] 🗑️  Deleted: peter_vermes.png (peter_vermes)
[2025-07-20 15:31:59] 🗑️  Deleted: robert_voloder.png (robert_voloder)
[2025-07-20 15:31:59] 🗑️  Deleted: rémi_walter.png (rémi_walter)
[2025-07-20 15:31:59] 🗑️  Deleted: stephen_afrifa.png (stephen_afrifa)
[2025-07-20 15:31:59] 🗑️  Deleted: tim_leibold.png (tim_leibold)
[2025-07-20 15:31:59] 🗑️  Deleted: tim_melia.png (tim_melia)
[2025-07-20 15:31:59] 🗑️  Deleted: william_agada.png (william_agada)
[2025-07-20 15:31:59] 🗑️  Deleted: zorhan_bassong.png (zorhan_bassong)
[2025-07-20 15:31:59] 🗑️  Deleted: akil_amen-diop_watts.png (akil_amen-diop_watts)
[2025-07-20 15:31:59] 🗑️  Deleted: alfredo_morales.png (alfredo_morales)
[2025-07-20 15:31:59] 🗑️  Deleted: benjamin_lundt.png (benjamin_lundt)
[2025-07-20 15:31:59] 🗑️  Deleted: cedric_teuchert.png (cedric_teuchert)
[2025-07-20 15:31:59] 🗑️  Deleted: christopher_durkin.png (christopher_durkin)
[2025-07-20 15:31:59] 🗑️  Deleted: conrad_wallem.png (conrad_wallem)
[2025-07-20 15:31:59] 🗑️  Deleted: célio_pompeu.png (célio_pompeu)
[2025-07-20 15:31:59] 🗑️  Deleted: eduard_löwen.png (eduard_löwen)
[2025-07-20 15:31:59] 🗑️  Deleted: henry_kessler.png (henry_kessler)
[2025-07-20 15:31:59] 🗑️  Deleted: jake_girdwood-reich.png (jake_girdwood-reich)
[2025-07-20 15:31:59] 🗑️  Deleted: jannes_horn.png (jannes_horn)
[2025-07-20 15:31:59] 🗑️  Deleted: jayden_reid.png (jayden_reid)
[2025-07-20 15:31:59] 🗑️  Deleted: joakim_nilsson.png (joakim_nilsson)
